#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV369;Chelmno;Chelmno;Chelmno;;Chelmno;;;;;;;;;x
PROV370;Marienburg;Marienbourg;Marienburg;;Mariemburgo;;;;;;;;;x
PROV371;Sambia;Sambia;Samland;;Zambia;;;;;;;;;x
PROV372;Memel;Memel;Memel;;Memel;;;;;;;;;x
PROV373;Kurzeme;Kurzeme;Kurzeme;;Kurzeme;;;;;;;;;x
PROV374;Zemgale;Zemgale;Zemgale;;Zemgale;;;;;;;;;x
PROV375;Latgale;Latgale;Latgale;;Latgale;;;;;;;;;x
PROV376;Saaremaa;Saaremaa;Saaremaa;;Saaremaa;;;;;;;;;x
PROV377;Liivimaa;Liivimaa;Liivimaa;;Liivimaa;;;;;;;;;x
PROV378;Kalevan;Kalevan;Kalevan;;Kalevan;;;;;;;;;x
PROV379;Tartu;Tartu;Tartu;;Tartu;;;;;;;;;x
PROV380;Narva;Narva;Narva;;Narva;;;;;;;;;x
PROV381;Uusimaa;Uusimaa;Uusimaa;;Uusimaa;;;;;;;;;x
PROV382;Suomi;Suomi;Suomi;;Suomi;;;;;;;;;x
PROV383;Häme;Häme;Häme;;Häme;;;;;;;;;x
PROV384;Satakunta;Satakunta;Satakunta;;Satakunta;;;;;;;;;x
PROV385;Pohjanmaa;Pohjanmaa;Pohjanmaa;;Pohjanmaa;;;;;;;;;x
PROV386;Kemi;Kemi;Kemi;;Kemi;;;;;;;;;x
PROV387;Kola;Kola;Kola;;Kola;;;;;;;;;x
PROV388;Karjala;Karjala;Karjala;;Karjala;;;;;;;;;x
PROV389;Finnmark;Finnmark;Finnmark;;Finnmark;;;;;;;;;x
PROV390;Savo;Savo;Savo;;Savo;;;;;;;;;x
PROV391;Nordland;Nordland;Nordland;;Nordland;;;;;;;;;x
PROV392;Käkisalmi;Käkisalmi;Käkisalmi;;Käkisalmi;;;;;;;;;x
PROV393;Ääninen;Ääninen;Ääninen;;Ääninen;;;;;;;;;x
PROV394;Trans-Portage;Trans-Portage;Trans-Portage;;Trans-Portage;;;;;;;;;x
PROV395;Dvina;Dvina;Dvina;;Dvina;;;;;;;;;x
PROV396;Bjarmia;Biarmie;Bjarmia;;Bjarmia;;;;;;;;;x
PROV397;Samoyedia;Samoyedia;Samoyedia;;Samoyedia;;;;;;;;;x
PROV398;Ugra;Ougra;Ugra;;Ugra;;;;;;;;;x
PROV399;Syrj;Syrj;Syrj;;Syrj;;;;;;;;;x
PROV400;Zyriane;Zyriane;Zyriane;;Zyriane;;;;;;;;;x
PROV401;Hlynov;Hlynov;Khlynov;;Hlynov;;;;;;;;;x
PROV402;Veliky Ustug;Veliki Oustioug;Weliki Ustjug;;Veliky Ústiug;;;;;;;;;x
PROV403;Romny;Romny;Romny;;Romny;;;;;;;;;x
PROV404;Zaozerye;Zaozerye;Saosjerje;;Zaozerye;;;;;;;;;x
PROV405;Chud;Chud;Chud;;Chud;;;;;;;;;x
PROV406;Vologda;Vologda;Wologda;;Vólogda;;;;;;;;;x
PROV407;Kostroma;Kostroma;Kostroma;;Kostromá;;;;;;;;;x
PROV408;Beloozero;Beloozero;Beloozero;;Beloozero;;;;;;;;;x
PROV409;Bezhetsky Verh;Bezhetsky Verh;Bezhetsky Verh;;Bezhetsky Verh;;;;;;;;;x
PROV410;Toropets;Toropets;Toropez;;Torópets;;;;;;;;;x
PROV411;Vodi;Vodi;Vodi;;Vodi;;;;;;;;;x
PROV412;Torzhok;Torjok;Torschok;;Torzhok;;;;;;;;;x
PROV413;Pskov;Pskov;Pskow;;Pskov;;;;;;;;;x
PROV414;Novgorod;Novgorod;Nowgorod;;Nóvgorod;;;;;;;;;x
PROV415;Velikiye Luki;Velikié Louki;Welikije Luki;;Velikiye Luki;;;;;;;;;x
PROV416;Daugava;Daugava;Daugawa;;Daugava;;;;;;;;;x
PROV417;Vitebsk;Vitebsk;Witebsk;;Vítebsk;;;;;;;;;x
PROV418;Orsha;Orsha;Orscha;;Orsha;;;;;;;;;x
PROV419;Polotsk;Polotsk;Polotsk;;Polotsk;;;;;;;;;x
PROV420;Aukshayts;Aukshayts;Aukschayts;;Aukshayts;;;;;;;;;x
PROV421;Zhmud;Zhmud;Zhmud;;Zhmud;;;;;;;;;x
PROV422;Scalovia;Scalovie;Schalauen;;Scalovia;;;;;;;;;x
PROV423;Sudovia;Sudovie;Sudowia;;Sudovia;;;;;;;;;x
PROV424;Jacwiez;Jacwiez;Jacwiez;;Jacwiez;;;;;;;;;x
PROV425;Podlasie;Podlasie;Podlasie;;Podlasie;;;;;;;;;x
PROV426;Yatvyagi;Yatvyagi;Yatvyagi;;Yatvyagi;;;;;;;;;x
PROV427;Galindia;Galindia;Galindia;;Galindia;;;;;;;;;x
PROV428;Kujawy;Kujawy;Kujawy;;Kujawy;;;;;;;;;x
PROV429;Gniezno;Gnesne;Gniezno;;Gniezno;;;;;;;;;x
PROV430;Lubusz;Lubusz;Lubusz;;Lubusz;;;;;;;;;x
PROV431;Poznan;Poznan;Poznan;;Poznán;;;;;;;;;x
PROV432;Kalisz;Kalisz;Kalisz;;Kalisz;;;;;;;;;x
PROV433;Opole;Opole;Opole;;Opole;;;;;;;;;x
PROV434;Glogow;Glogow;Glogow;;Glogow;;;;;;;;;x
PROV435;Wroclaw;Wroclaw;Wroclaw;;Wroclaw;;;;;;;;;x
PROV436;Boleslav;Boleslav;Boleslav;;Mladá Boleslav;;;;;;;;;x
PROV437;Praha;Prague;Prag;;Praga;;;;;;;;;x
PROV438;Hradec;Hradec;Hradec;;Hradec;;;;;;;;;x
PROV439;Plzen;Plzen;Pilsen;;Pilsen;;;;;;;;;x
PROV440;Olomouc;Olomouc;Olomouc;;Olomouc;;;;;;;;;x
PROV441;Brno;Brno;Brno;;Brno;;;;;;;;;x
PROV442;Trencín;Trencín;Trencín;;Trencín;;;;;;;;;x
PROV443;Nitra;Nitra;Nitra;;Nitra;;;;;;;;;x
PROV444;Esztergom;Esztergom;Esztergom;;Estrigonia;;;;;;;;;x
PROV445;Pressburg;Pressbourg;Pressburg;;Bratislava;;;;;;;;;x
PROV446;Znojmo;Znojmo;Znojmo;;Znojmo;;;;;;;;;x
PROV447;Passau;Passau;Passau;;Passau;;;;;;;;;x
PROV448;Salzburg;Salzbourg;Salzburg;;Salzburg;;;;;;;;;x
PROV449;Österreich;Österreich;Österreich;;Austria;;;;;;;;;x
PROV450;Sopron;Sopron;Sopron;;Sopron;;;;;;;;;x
PROV451;Fejer;Fejer;Fejer;;Fejér;;;;;;;;;x
PROV452;Pecs;Pecs;Pecs;;Pecs;;;;;;;;;x
PROV453;Szekesfehervar;Székezfehérvár;Szekesfehervar;;Székesfehérvár;;;;;;;;;x
PROV454;Vas;Vas;Vas;;Vas;;;;;;;;;x
PROV455;Steiermark;Steiermark;Steiermark;;Estiria;;;;;;;;;x
PROV456;Kärnten;Kärnten;Kärnten;;Kärnten;;;;;;;;;x
PROV457;Krain;Krain;Krain;;Krain;;;;;;;;;x
PROV458;Istria;Istrie;Istrien;;Istria;;;;;;;;;x
PROV459;Veglia;Veglia;Veglia;;Veglia;;;;;;;;;x
PROV460;Varazdin;Varazdin;Varazdin;;Varazdin;;;;;;;;;x
PROV461;Zagreb;Zagreb;Zagreb;;Zagreb;;;;;;;;;x
PROV462;Krizevci;Krizevci;Krizevci;;Krizevci;;;;;;;;;x
PROV463;Usora;Usora;Usora;;Usora;;;;;;;;;x
PROV464;Senj;Senj;Senj;;Senj;;;;;;;;;x
PROV465;Zadar;Zadar;Zadar;;Zadar;;;;;;;;;x
PROV466;Zachlumia;Zachlumie;Zachlumia;;Zachlumia;;;;;;;;;x
PROV467;Split;Split;Split;;Split;;;;;;;;;x
PROV468;Ragusa;Raguse;Ragusa;;Ragusa;;;;;;;;;x
PROV469;Zeta;Zeta;Zeta;;Zeta;;;;;;;;;x
PROV470;Dyrrachion;Épidamne;Dyrrachion;;Dyrrachion;;;;;;;;;x
PROV471;Ochrid;Ochrid;Ochrid;;Ochrid;;;;;;;;;x
PROV472;Épieros;Épieros;Épieros;;Épieros;;;;;;;;;x
PROV473;Árta;Árta;Árta;;Artá;;;;;;;;;x
PROV474;Cephalonia;Céphalonie;Kefalonia;;Cefalonia;;;;;;;;;x
PROV475;Hellas;Hellas;Hellas;;Hellas;;;;;;;;;x
PROV476;Achaia;Achaïe;Achaia;;Achaia;;;;;;;;;x
PROV477;Methone;Méthone;Methone;;Methone;;;;;;;;;x
PROV478;Monemvasia;Malvoisie;Monemvasia;;Monemvasia;;;;;;;;;x
PROV479;Kaneia;Kanéia;Kaneia;;Kaneia;;;;;;;;;x
PROV480;Chandax;Chandax;Chandax;;Chandax;;;;;;;;;x
PROV481;Korinthos;Corinthe;Korinth;;Corinto;;;;;;;;;x
PROV482;Atheniai;Athènes;Atheniai;;Athenai;;;;;;;;;x
PROV483;Rhodos;Rhodes;Rhodos;;Rodas;;;;;;;;;x
PROV484;Naxos;Naxos;Naxos;;Naxos;;;;;;;;;x
PROV485;Euboia;Eubée;Euboia;;Euboia;;;;;;;;;x
PROV486;Chios;Chios;Chios;;Chios;;;;;;;;;x
PROV487;Lesbos;Lesbos;Lesbos;;Lesbos;;;;;;;;;x
PROV488;Demetrias;Démétrias;Demetrias;;Demetrias;;;;;;;;;x
PROV489;Thessalia;Thessalie;Thessalia;;Tesalia;;;;;;;;;x
PROV490;Thessalonike;Thessalonike;Thessaloniki;;Tesalónica;;;;;;;;;x
PROV491;Chalkidike;Chalkidike;Chalkidike;;Chalkidiki;;;;;;;;;x
PROV492;Strymon;Strymon;Strymon;;Strymon;;;;;;;;;x
PROV493;Philippopolis;Philippopolis;Philippopolis;;Philippopolis;;;;;;;;;x
PROV494;Adrianopolis;Adrinople;Adrianopolis;;Adrianópolis;;;;;;;;;x
PROV495;Kaliopolis;Kaliopolis;Kaliopolis;;Kallipolis;;;;;;;;;x
PROV496;Byzantion;Byzantion;Byzantion;;Bizancio;;;;;;;;;x
PROV497;Thrake;Thrace;Thrakien;;Thrake;;;;;;;;;x
PROV498;Mesembria;Mésembria;Mesembria;;Mesembria;;;;;;;;;x
PROV499;Tyrnovo;Turnovo;Tyrnovo;;Tyrnovo;;;;;;;;;x
PROV500;Serdica;Serdica;Serdica;;Serdica;;;;;;;;;x
PROV501;Naissus;Naissus;Naissus;;Naissus;;;;;;;;;x
PROV502;Rashka;Rashka;Rashka;;Rashka;;;;;;;;;x
PROV503;Hum;Hum;Hum;;Hum;;;;;;;;;x
PROV504;Rama;Rama;Rama;;Rama;;;;;;;;;x
PROV505;Belgrade;Belgrade;Belgrad;;Belgrade;;;;;;;;;x
PROV506;Vidin;Vidin;Vidin;;Vidin;;;;;;;;;x
PROV507;Nikopolis;Nikopolis;Nikopolis;;Nikopolis;;;;;;;;;x
PROV508;Dorostotum;Dorostotum;Dorostotum;;Dorostotum;;;;;;;;;x
PROV509;Karvuna;Karvuna;Karvuna;;Karvuna;;;;;;;;;x
PROV510;Constantia;Constanta;Constantia;;Constantia;;;;;;;;;x
PROV511;Galaz;Galaz;Galaz;;Galaz;;;;;;;;;x
PROV512;Belgorod;Belgorod;Belgorod;;Belgorod;;;;;;;;;x
PROV513;Birlad;Bârlad;Birlad;;Birlad;;;;;;;;;x
PROV514;Turnu;Turnu;Turnu;;Turnu;;;;;;;;;x
PROV515;Tirgoviste;Tirgoviste;Tirgoviste;;Targoviste;;;;;;;;;x
PROV516;Severin;Severin;Severin;;Severin;;;;;;;;;x
PROV517;Temes;Temes;Temes;;Temes;;;;;;;;;x
PROV518;Bacs;Bacs;Bacs;;Bacs;;;;;;;;;x
PROV519;Feher;Feher;Feher;;Feher;;;;;;;;;x
PROV520;Bihar;Bihar;Bihar;;Bihar;;;;;;;;;x
PROV521;Csanad;Csanad;Csanad;;Csanad;;;;;;;;;x
PROV522;Pest;Pest;Pest;;Pest;;;;;;;;;x
PROV523;Heves;Heves;Heves;;Heves;;;;;;;;;x
PROV524;Gemer;Gemer;Gemer;;Gemer;;;;;;;;;x
PROV525;Orava;Orava;Orava;;Orava;;;;;;;;;x
PROV526;Cieszyn;Cieszyn;Cieszyn;;Cieszyn;;;;;;;;;x
PROV527;Krakow;Cracovie;Krakau;;Cracovia;;;;;;;;;x
PROV528;Sieradzko-Leczyckie;Sieradzko-Leczyckie;Sieradzko-Leczyckie;;Sieradzko-Leczyckie;;;;;;;;;x
PROV529;Plock;Plock;Plock;;Plock;;;;;;;;;x
PROV530;Czersk;Czersk;Czersk;;Czersk;;;;;;;;;x
PROV531;Sandomierz;Sandomierz;Sandomierz;;Sandomierz;;;;;;;;;x
PROV532;Sacz;Sacz;Sacz;;Sacz;;;;;;;;;x
PROV533;Saris;Saris;Saris;;Saris;;;;;;;;;x
PROV534;Peremyshl;Peremyshl;Peremischl;;Peremyshl;;;;;;;;;x
PROV535;Vladimir Volynsky;Vladimir-Volynski;Wladimir Wolinski;;Vladimir Volynsky;;;;;;;;;x
PROV536;Galich;Galitch;Galich;;Galich;;;;;;;;;x
PROV537;Bereg;Bereg;Bereg;;Bereg;;;;;;;;;x
PROV538;Abauj;Abauj;Abauj;;Abauj;;;;;;;;;x
PROV539;Marmaros;Marmaros;Marmaros;;Marmaris;;;;;;;;;x
PROV540;Szekelyföld;Szekelyföld;Szekelyföld;;Székelyföld;;;;;;;;;x
PROV541;Peresechen;Peresechen;Peresechen;;Peresechen;;;;;;;;;x
PROV542;Olvia;Olvia;Olvia;;Olbia;;;;;;;;;x
PROV543;Oleshye;Oleshye;Oleschje;;Oleshye;;;;;;;;;x
PROV544;Korsun;Korsoun;Korsun;;Korsun;;;;;;;;;x
PROV545;Torki;Torki;Torki;;Torki;;;;;;;;;x
PROV546;Terebovl;Terebovl;Terebowlja;;Terebovl;;;;;;;;;x
PROV547;Kiev;Kiev;Kiew;;Kiev;;;;;;;;;x
PROV548;Pinsk;Pinsk;Pinsk;;Pinsk;;;;;;;;;x
PROV549;Beresty;Beresty;Beresty;;Beresty;;;;;;;;;x
PROV550;Minsk;Minsk;Minsk;;Minsk;;;;;;;;;x
PROV551;Mstislavl;Mstislavl;Mstislau;;Mstislavl;;;;;;;;;x
PROV552;Turov;Turov;Turow;;Turov;;;;;;;;;x
PROV553;Lyubech;Lioubetch;Ljubetsch;;Lyubech;;;;;;;;;x
PROV554;Chernigov;Tchernigov;Tschernigow;;Chernigov;;;;;;;;;x
PROV555;Pereyaslavl;Pereyaslavl;Perejaslawl;;Pereyaslavl;;;;;;;;;x
PROV556;Chortitza;Chortitza;Chortitza;;Chortitza;;;;;;;;;x
PROV557;Lukomorie;Lukomorie;Lukomorije;;Lukomorie;;;;;;;;;x
PROV558;Lower Dniepr;Dniepr inférieur;Unterer Dnjepr;;Lower Dniepr;;;;;;;;;x
PROV559;Crimea;Crimée;Krim;;Crimea;;;;;;;;;x
PROV560;Cherson;Cherson;Cherson;;Cherson;;;;;;;;;x
PROV561;Theodosia;Théodosie;Feodossija;;Theodosia;;;;;;;;;x
PROV562;Korchev;Korchev;Kortschew;;Korchev;;;;;;;;;x
PROV563;Lower Don;Don inférieur;Unterer Don;;Lower Don;;;;;;;;;x
PROV564;Desht-i-Kipchak;Desht-i-Kipchak;Desht-i-Kipchak;;Desht-i-Kipchak;;;;;;;;;x
PROV565;Sharukan;Sharukan;Sharukan;;Sharukan;;;;;;;;;x
PROV566;Sugrov;Sugrov;Sugrow;;Sugrov;;;;;;;;;x
PROV567;Novgorod Seversky;Novgorod Seversky;Nowgorod Sewerskij;;Novgorod Seversky;;;;;;;;;x
PROV568;Smolensk;Smolensk;Smolensk;;Smolensk;;;;;;;;;x
PROV569;Vyazma;Viazma;Wjasma;;Vyazma;;;;;;;;;x
PROV570;Tver;Tver;Twer;;Tver;;;;;;;;;x
PROV571;Uglich;Ouglitch;Uglitsch;;Uglich;;;;;;;;;x
PROV572;Yaroslavl;Iaroslavl;Jaroslawl;;Yaroslavl;;;;;;;;;x
PROV573;Pereyaslavl Zalessky;Pereyaslavl Zalessky;Perejaslawl Salessky;;Pereyaslavl Zalessky;;;;;;;;;x
PROV574;Rostov;Rostov;Rostow;;Rostov;;;;;;;;;x
PROV575;Moskva;Moscou;Moskau;;Moskva;;;;;;;;;x
PROV576;Bryansk;Briansk;Brjansk;;Bryansk;;;;;;;;;x
PROV577;Pronsk;Pronsk;Pronsk;;Pronsk;;;;;;;;;x
PROV578;Kolomna;Kolomna;Kolomna;;Kolomna;;;;;;;;;x
PROV579;Mordva;Mordva;Mordwa;;Mordva;;;;;;;;;x
PROV580;Ryazan;Riazan;Ryazan;;Ryazan;;;;;;;;;x
PROV581;Murom;Mourom;Murom;;Murom;;;;;;;;;x
PROV582;Vladimir;Vladimir;Wladimir;;Vladimir;;;;;;;;;x
PROV583;Suzdal;Souzdal;Susdal;;Súzdal;;;;;;;;;x
PROV584;Nizhny Novgorod;Nizhny Novgorod;Nischni-Nowgorod;;Nizhny Novgorod;;;;;;;;;x
PROV585;Gorodez;Gorodets;Gorodez;;Gorodez;;;;;;;;;x
PROV586;Galich Mersky;Galitch-Mersky;Galitsch Merski;;Galich Mersky;;;;;;;;;x
PROV587;Mozhaysk;Mojaïsk;Moschajsk;;Mozhaysk;;;;;;;;;x
PROV588;Merya;Merya;Merja;;Merya;;;;;;;;;x
#PROV589;Grassland Cheremisa;Grassland Cheremisa;Tschermiss-Grasland;;Grassland Cheremisa;;;;;;;;;x
PROV590;Chuvash;Chuvash;Chuvash;;Chuvash;;;;;;;;;x
#PROV591;Mountain Cheremisa;Mountain Cheremisa;Tschermiss-Gebirge;;Mountain Cheremisa;;;;;;;;;x
PROV592;Burtasy;Burtasy;Burtasij;;Burtasy;;;;;;;;;x
PROV593;Khopyor;Khopyor;Chopjor;;Khopyor;;;;;;;;;x
PROV594;Sarkel;Sarkel;Sarkel;;Sarkel;;;;;;;;;x
PROV595;Don portage;Don portage;Don-Portage;;Don portage;;;;;;;;;x
PROV596;Tana;Tana;Tana;;Tana;;;;;;;;;x
PROV597;Azov;Azov;Asow;;Azov;;;;;;;;;x
PROV598;Tmutarakan;Tmoutarakan;Tmutarakan;;Tmutarakan;;;;;;;;;x
PROV599;Kuban;Kouban;Kuban;;Kuban;;;;;;;;;x
PROV600;Abkhazia;Abkhazie;Abchasien;;Abjasia;;;;;;;;;x
PROV601;Imeretia;Iméréthie;Imeretien;;Imeretia;;;;;;;;;x
PROV602;Kasogs;Kasogs;Kasogs;;Kasogs;;;;;;;;;x
PROV603;Alania;Alanie;Alania;;Alania;;;;;;;;;x
PROV604;Kuma;Kuma;Kuma;;Kuma;;;;;;;;;x
PROV605;Manych;Manych;Manitsch;;Manych;;;;;;;;;x
PROV606;Yegorlyk;Yegorlyk;Jegorlik;;Yegorlyk;;;;;;;;;x
PROV607;Sarpa;Sarpa;Sarpa;;Sarpa;;;;;;;;;x
PROV608;Lower Volga;Volga inférieure;Untere Wolga;;Lower Volga;;;;;;;;;x
PROV609;Syrt;Syrte;Syrt;;Syrt;;;;;;;;;x
PROV610;Bulgar;Bulgarie;Bulgar;;Bulgar;;;;;;;;;x
PROV611;Kama;Kama;Kama;;Kama;;;;;;;;;x
PROV612;Votyaki;Votyaki;Wotjaki;;Votyaki;;;;;;;;;x
PROV613;Bilyar;Bilyar;Biljar;;Bilyar;;;;;;;;;x
PROV614;Southern Ural;Oural méridional;Süd-Ural;;Urales del sur;;;;;;;;;x
PROV615;Bashkirs;Bashkirs;Baschkirien;;Bashkirs;;;;;;;;;x
PROV616;Yaik;Yaik;Ural;;Yaik;;;;;;;;;x
PROV617;Uzens;Uzens;Uzens;;Uzens;;;;;;;;;x
PROV618;Guryev;Guryev;Gurjew;;Guryev;;;;;;;;;x
PROV619;Saray;Saray;Saray;;Saray;;;;;;;;;x
PROV620;Itil;Itil;Itil;;Itil;;;;;;;;;x
PROV621;Emba;Emba;Emba;;Emba;;;;;;;;;x
PROV622;Aral;Aral;Aral;;Aral;;;;;;;;;x
PROV623;Khwarizm;Khwarizm;Choresmien;;Khwarizmi;;;;;;;;;x
PROV624;Mangyshlak;Mangyshlak;Mangyschlak;;Mangyshlak;;;;;;;;;x
PROV625;Usturt;Oustourt;Usturt;;Usturt;;;;;;;;;x
PROV626;Maverannahr;Maverannahr;Maverannahr;;Maverannahr;;;;;;;;;x
PROV627;Kara-Kum;Kara-Kum;Karakum;;Kara-Kum;;;;;;;;;x
PROV628;Bukhara;Boukhara;Buchara;;Bukhara;;;;;;;;;x
PROV629;Turkmen;Turkménie;Turkmenien;;Turkmen;;;;;;;;;x
PROV630;Merv;Merv;Merw;;Merv;;;;;;;;;x
PROV631;Dihistan;Dihistan;Dihistan;;Dihistan;;;;;;;;;x
PROV632;Khorasan;Khorasan;Khorasan;;Khorasan;;;;;;;;;x
PROV633;Gurgan;Gorgan;Gurgan;;Gurgan;;;;;;;;;x
PROV634;Nishapur;Nichapur;Nischapur;;Nishapur;;;;;;;;;x
PROV635;Qohistan;Qohistan;Kohistan;;Qohistan;;;;;;;;;x
PROV636;Lut;Lut;Lut;;Lut;;;;;;;;;x
PROV637;Sistan;Sistan;Sistan;;Sistan;;;;;;;;;x
PROV638;Yazd;Yazd;Yazd;;Yazd;;;;;;;;;x
PROV639;Kerman;Kerman;Kerman;;Kerman;;;;;;;;;x
PROV640;Zermanya;Zermanya;Zermanya;;Zermanya;;;;;;;;;x
PROV641;Hormuz;Ormuz;Hormus;;Hormuz;;;;;;;;;x
PROV642;Ladistan;Ladistan;Ladistan;;Ladistan;;;;;;;;;x
PROV643;Fars;Fars;Fars;;Fars;;;;;;;;;x
PROV644;Shiraz;Chiraz;Schiraz;;Shiraz;;;;;;;;;x
PROV645;Hendjan;Hendjan;Hendjan;;Hendjan;;;;;;;;;x
PROV646;Esfahan;Ispahan;Isfahan;;Isfahán;;;;;;;;;x
#PROV647;Avhaz;Avhaz;Ewaz;;Avhaz;;;;;;;;;x
PROV648;Khozistan;Khozistan;Chusestan;;Khozistán;;;;;;;;;x
PROV649;Basra;Basra;Basra;;Basra;;;;;;;;;x
PROV650;Kuwait;Koweït;Kuwait;;Kuwait;;;;;;;;;x
PROV651;Damman;Damman;Damman;;Damman;;;;;;;;;x
PROV652;Al Hasa;Al Hasa;Al Hasa;;Al Hasa;;;;;;;;;x
PROV653;Bahrein;Bahreïn;Bahrein;;Bahrein;;;;;;;;;x
PROV654;Rummah;Rummah;Rummah;;Rummah;;;;;;;;;x
PROV655;Kufa;Koufa;Kufa;;Kufa;;;;;;;;;x
PROV656;Tigris;Tigre;Tigris;;Tigris;;;;;;;;;x
PROV657;Luristan;Luristan;Luristan;;Luristán;;;;;;;;;x
PROV658;Hamadan;Hamadan;Hamadan;;Hamadan;;;;;;;;;x
PROV659;Qom;Qom;Qom;;Qom;;;;;;;;;x
PROV660;Qwivir;Qwivir;Qwivir;;Qwivir;;;;;;;;;x
PROV661;Tabaristan;Tabaristan;Tabaristan;;Tabaristán;;;;;;;;;x
PROV662;Mazandaran;Mazandaran;Mazandaran;;Mazandarán;;;;;;;;;x
PROV663;Rayy;Ray;Rayy;;Rayy;;;;;;;;;x
PROV664;Qazwin;Qazvin;Qazwin;;Qazwin;;;;;;;;;x
PROV665;Dailam;Daylam;Dailam;;Dailam;;;;;;;;;x
PROV666;Gilan;Gilan;Gilan;;Gilan;;;;;;;;;x
PROV667;Tabriz;Tabriz;Tabris;;Tabriz;;;;;;;;;x
PROV668;Shirvan;Shirvan;Schirwan;;Shirvan;;;;;;;;;x
PROV669;Shemakha;Shemakha;Schemacha;;Shemakha;;;;;;;;;x
PROV670;Azerbaijan;Azerbaïdjan;Aserbaidschan;;Azerbaiján;;;;;;;;;x
PROV671;Suenik;Suenik;Suenik;;Suenik;;;;;;;;;x
PROV672;Dwin;Dwin;Dwin;;Dwin;;;;;;;;;x
PROV673;Albania;Albanie;Albanien;;Albania;;;;;;;;;x
PROV674;Derbent;Derbent;Derbent;;Derbent;;;;;;;;;x
PROV675;Semender;Semender;Semender;;Semender;;;;;;;;;x
PROV676;Kakheti;Kakheti;Kakheti;;Kakheti;;;;;;;;;x
PROV677;Guria;Gourie;Guria;;Guria;;;;;;;;;x
PROV678;Trapezous;Trapezous;Trapezous;;Trapezous;;;;;;;;;x
PROV679;Kartli;Karthli;Kartli;;Kartli;;;;;;;;;x
PROV680;Tao;Tao;Tao;;Tao;;;;;;;;;x
PROV681;Ani;Ani;Ani;;Ani;;;;;;;;;x
PROV682;Vaspurakan;Vaspurakan;Vaspurakan;;Vaspurakan;;;;;;;;;x
PROV683;Amida;Amida;Amida;;Amida;;;;;;;;;x
PROV684;Nisibin;Nisibin;Nisibin;;Nisibin;;;;;;;;;x
PROV685;Kurdistan;Kurdistan;Kurdistan;;Kurdistán;;;;;;;;;x
PROV686;Oromieh;Orumieh;Oromieh;;Oromieh;;;;;;;;;x
PROV687;Kirkuk;Kirkouk;Kirkuk;;Kirkuk;;;;;;;;;x
PROV688;Kermanshah;Kermanshah;Kermanschah;;Kermanshah;;;;;;;;;x
PROV689;Ilam;Ilam;Ilam;;Ilam;;;;;;;;;x
PROV690;Al Amarah;Al Amarah;Al Amarah;;Al Amarah;;;;;;;;;x
PROV691;Al Nasiryah;Al Nasiryah;Al Nasiriya;;Al Nasiryah;;;;;;;;;x
PROV692;Al Nadjaf;Al Nadjaf;Al Nadschaf;;Al Nadjaf;;;;;;;;;x
PROV693;Baghdad;Bagdad;Bagdad;;Bagdad;;;;;;;;;x
PROV694;Karbala;Karbala;Karbala;;Karbala;;;;;;;;;x
PROV695;Deir;Deir;Deir;;Deir;;;;;;;;;x
PROV696;Euphrates;Euphrates;Euphrat;;Éufrates;;;;;;;;;x
PROV697;Mosul;Mossoul;Mosul;;Mosul;;;;;;;;;x
PROV698;Al Jazira;Al Jazira;Arabische Halbinsel;;Al-Jazira;;;;;;;;;x
PROV699;Edessa;Édesse;Edessa;;Edessa;;;;;;;;;x
PROV700;Bira;Bira;Bira;;Bira;;;;;;;;;x
PROV701;Taron;Taron;Taron;;Taron;;;;;;;;;x
PROV702;Mesopotamia;Mésopotamie;Mesopotamien;;Mesopotamia;;;;;;;;;x
PROV703;Karin;Karin;Karin;;Karin;;;;;;;;;x
PROV704;Theodosiopolis;Théodosiopolis;Theodosiopolis;;Theodosiopolis;;;;;;;;;x
PROV705;Chaldea;Chaldée;Kaldäa;;Caldea;;;;;;;;;x
PROV706;Koloneia;Colonée;Koloneia;;Colonia;;;;;;;;;x
PROV707;Melitene;Mélitène;Melitene;;Melitene;;;;;;;;;x
PROV708;Tell Bashir;Tell Bashir;Tell Bashir;;Tell Bashir;;;;;;;;;x
PROV709;Asas;Asas;Asas;;Asas;;;;;;;;;x
PROV710;Al Bichri;Al Bichri;Al Bichri;;Al Bichri;;;;;;;;;x
PROV711;Sinjar;Sinjar;Sindschar;;Sinjar;;;;;;;;;x
PROV712;Suwaida;Suwaida;Suwaida;;Suwaida;;;;;;;;;x
PROV713;Druz;Druz;Druz;;Druz;;;;;;;;;x
PROV714;Az Zarqa;Az Zarqa;Zarqa;;Az Zarqa;;;;;;;;;x
PROV715;Al Habbariyah;Al Habbariyah;Al Habbariyah;;Al Habbariyah;;;;;;;;;x
PROV716;Ar'ar;Ar'ar;Ar'ar;;Ar'ar;;;;;;;;;x
PROV717;Al Jawf;Al Jawf;Al Jawf;;Al Jawf;;;;;;;;;x
PROV718;Medina;Médine;Medina;;Medina;;;;;;;;;x
PROV719;Mecca;La Mecque;Mekka;;La Meca;;;;;;;;;x
PROV720;Hijaz;Hijaz;Hedschas;;Hijaz;;;;;;;;;x
PROV721;Tabuk;Tabuk;Tabuk;;Tabuk;;;;;;;;;x
PROV722;Petra;Pétra;Petra;;Petra;;;;;;;;;x
